,fuel_type,body_type,owner_type,transmission_type,manufacture,seat,owner_no,oem,price,mileage,engine_capacity,city,kilometers_log
1232,1,3,2,1,2021.0,5.0,2,1,5.49,21.7,998.0,1,8.837708781126704
1233,2,2,1,1,2018.0,5.0,1,7,8.6,21.7,1498.0,1,10.609328821154959
1234,1,2,1,1,2021.0,5.0,1,3,11.45,18.0,998.0,1,10.322197887394314
1235,2,2,1,1,2017.0,5.0,1,4,7.9,25.5,1498.0,1,11.225243392518447
1236,1,2,1,2,2021.0,5.0,1,21,16.5,17.2,999.0,1,10.225571051705241
1237,2,3,1,1,2015.0,5.0,1,3,4.75,24.0,1120.0,1,10.89503416888905
1238,2,4,1,2,2020.0,5.0,1,5,57.0,16.1,1950.0,1,10.308952660644293
1239,2,2,1,2,2017.0,5.0,1,5,49.5,17.9,2143.0,1,10.736396675471232
1240,1,2,1,2,2021.0,5.0,1,8,8.29,18.8,1199.0,1,9.155989777226102
1241,1,3,1,2,2020.0,5.0,1,8,6.48,23.84,1199.0,1,9.39357817555449
1242,1,4,2,2,2011.0,5.0,2,15,3.75,14.4,1598.0,1,11.350406535472453
1243,1,2,1,2,2016.0,5.0,1,3,9.64,13.0,1591.0,1,10.217202802034725
1244,1,3,2,1,2016.0,5.0,2,3,2.88,21.1,814.0,1,10.879894541737267
1245,1,3,1,1,2019.0,5.0,1,16,3.4,22.7,799.0,1,10.852826138456484
1246,1,4,2,2,2018.0,5.0,2,4,9.06,18.0,1497.0,1,10.486289592589621
1247,1,7,2,2,2013.0,5.0,2,19,33.0,12.07,1999.0,1,11.002099841204238
1248,1,3,2,2,2018.0,5.0,2,3,6.86,17.4,1197.0,1,10.579564868400478
1249,1,3,1,1,2016.0,5.0,1,13,3.35,25.17,799.0,1,11.015328620450578
1250,2,4,2,2,2014.0,5.0,2,5,13.5,14.84,2143.0,1,11.77528972943772
1251,1,4,1,2,2014.0,5.0,1,10,18.0,19.16,2494.0,1,11.05089000537367
1252,2,4,1,2,2017.0,5.0,1,5,49.0,17.0,2987.0,1,10.819778284410283
1253,2,4,1,2,2021.0,5.0,1,6,57.5,19.62,1995.0,1,10.025705185260378
1254,1,4,1,1,2021.0,5.0,1,1,9.0,20.65,1462.0,1,10.308952660644293
1255,1,4,1,1,2018.0,5.0,1,3,9.0,17.0,1591.0,1,10.978814155095153
1256,1,2,1,1,2019.0,5.0,1,7,8.9,17.0,1497.0,1,10.056208639553791
1257,1,3,3,1,2010.0,5.0,3,3,2.8,17.0,1197.0,1,11.70381025242467
1258,1,3,1,1,2010.0,5.0,1,3,2.65,20.36,1197.0,1,11.418614785498987
1259,2,2,1,1,2020.0,5.0,1,17,12.0,20.8,1493.0,1,10.308952660644293
1260,1,3,2,1,2019.0,5.0,2,1,5.74,21.4,1197.0,1,11.31655772074287
1261,4,3,1,1,2022.0,5.0,1,8,7.11,26.49,1199.0,1,9.828278974938373
1262,1,3,1,2,2020.0,5.0,1,3,9.6,20.28,998.0,1,10.46310334047155
1263,1,3,1,1,2016.0,5.0,1,1,2.73,24.7,796.0,1,10.82480562612431
1264,1,4,2,1,2019.0,5.0,2,4,5.93,19.5,1199.0,1,10.454927149187373
1265,1,2,1,2,2020.0,5.0,1,20,17.25,13.96,1451.0,1,10.315497860680296
1266,1,2,2,1,2018.0,5.0,2,3,8.45,13.0,1591.0,1,11.278329079610037
1267,1,4,2,1,2011.0,5.0,2,2,3.0,16.95,1498.0,1,10.08726638032806
1268,2,3,1,1,2020.0,5.0,1,3,7.35,26.2,1186.0,1,10.58671065189838
1269,1,3,1,2,2016.0,5.0,1,1,4.07,20.51,998.0,1,11.112328488258925
1270,2,2,1,2,2021.0,5.0,1,5,59.0,20.51,1950.0,1,10.819778284410283
1271,1,3,1,1,2017.0,5.0,1,1,4.6,21.63,998.0,1,10.308052255401128
1272,1,3,1,1,2018.0,5.0,1,13,3.6,25.17,799.0,1,10.815589523788828
1273,1,2,1,2,2020.0,5.0,1,20,16.5,13.96,1451.0,1,10.870642486751008
1274,1,3,1,1,2010.0,5.0,1,4,3.6,16.0,1198.0,1,11.156250521031495
1275,1,2,1,1,2018.0,5.0,1,4,7.0,17.5,1199.0,1,10.043249494911286
1276,1,3,1,1,2010.0,5.0,1,1,2.1,19.7,796.0,1,10.862301231490173
1277,2,2,1,1,2022.0,5.0,1,3,18.25,19.7,1493.0,1,10.27646390360756
1278,1,3,1,2,2017.0,5.0,1,2,4.85,19.34,1198.0,1,11.1127762026843
1279,1,4,1,2,2021.0,5.0,1,11,90.0,11.7,2995.0,1,9.20029003612268
1280,2,4,2,1,2016.0,5.0,2,15,5.13,21.66,1498.0,1,11.548784765670739
1281,1,4,1,2,2016.0,5.0,1,4,5.2,15.5,1198.0,1,10.813397973445996
1282,2,2,1,2,2018.0,5.0,1,24,48.0,14.7,1984.0,1,10.341742483467284
1283,1,3,3,1,2018.0,5.0,3,13,3.05,25.17,799.0,1,10.892117550468008
1284,1,3,2,1,2015.0,5.0,2,1,2.38,22.05,796.0,1,11.619831785256222
1285,2,2,2,1,2013.0,5.0,2,7,5.4,22.7,1498.0,1,11.05089000537367
1286,1,5,1,1,2016.0,7.0,1,16,3.62,19.44,1198.0,1,10.868739862458945
1287,2,3,1,1,2017.0,5.0,1,2,4.6,23.08,1461.0,1,11.146474317874363
1288,1,3,1,1,2018.0,5.0,1,1,4.51,25.24,998.0,1,11.398535416616683
1289,2,2,1,1,2017.0,6.0,1,12,4.42,25.32,1198.0,1,11.721174643774098
1290,2,4,2,2,2013.0,5.0,2,11,14.8,17.68,1968.0,1,11.082142548877775
1291,2,4,1,1,2014.0,5.0,1,4,4.3,25.8,1498.0,1,11.664899491892095
1292,1,4,1,2,2015.0,5.0,1,11,22.9,15.26,1798.0,1,10.933106969717286
1293,1,4,1,2,2015.0,5.0,1,11,20.9,15.26,1798.0,1,11.26446410567173
1294,2,2,1,2,2020.0,5.0,1,5,75.0,15.26,1950.0,1,10.308952660644293
1295,1,2,1,2,2022.0,5.0,1,5,64.5,15.26,1991.0,1,8.837708781126704
1296,1,4,1,2,2022.0,5.0,1,5,59.0,15.26,1991.0,1,8.837708781126704
1297,1,2,1,1,2022.0,5.0,1,3,9.5,15.26,1197.0,1,9.358760377094455
1298,1,2,1,1,2021.0,5.0,1,20,17.5,15.81,1451.0,1,9.818855161695424
1299,1,4,2,2,2010.0,5.0,2,4,3.65,16.8,1497.0,1,11.48246625748552
1300,1,3,1,1,2015.0,5.0,1,3,2.87,21.1,814.0,1,11.227693721342597
1301,1,4,2,1,2014.0,5.0,2,1,4.37,22.41,1197.0,1,10.807442510649162
1302,1,3,1,1,2011.0,5.0,1,3,3.1,20.36,1197.0,1,11.302204433654575
1303,1,3,1,1,2010.0,5.0,1,1,2.87,18.9,998.0,1,11.293773934925555
1304,1,4,1,2,2021.0,5.0,1,21,12.02,16.24,999.0,1,9.060447282401565
1305,1,4,1,2,2018.0,5.0,1,3,9.75,17.0,1591.0,1,10.043249494911286
1306,2,2,3,1,2015.0,5.0,3,2,5.15,19.01,1461.0,1,11.481352235131123
1307,2,2,1,1,2016.0,5.0,1,13,6.65,19.87,1461.0,1,11.225243392518447
1308,1,3,1,1,2016.0,5.0,1,1,2.79,22.05,796.0,1,11.022506860981878
1309,1,2,1,1,2021.0,5.0,1,2,7.66,20.0,999.0,1,10.398366704472432
1310,1,3,1,1,2019.0,5.0,1,13,3.8,23.01,999.0,1,10.861649328485589
1311,1,4,1,1,2016.0,5.0,1,15,5.2,19.44,999.0,1,10.530201084004045
1312,1,3,2,1,2010.0,5.0,2,1,2.6,21.79,998.0,1,11.276924611653463
1313,2,2,2,1,2012.0,7.0,2,10,14.75,13.0,2982.0,1,11.512925464970229
1314,2,2,2,2,2014.0,5.0,2,5,19.75,15.26,2143.0,1,11.472103470449973
1315,2,2,1,2,2018.0,7.0,1,21,28.0,16.25,1968.0,1,11.141861783579396
1316,1,3,1,1,2015.0,5.0,1,4,4.5,19.4,1198.0,1,10.859844793623367
1317,1,4,1,2,2019.0,5.0,1,11,24.25,19.2,1395.0,1,10.51867319162636
1318,1,5,1,1,2023.0,7.0,1,13,8.4,20.0,999.0,1,9.052633375946147
1319,1,4,2,2,2019.0,5.0,2,21,7.1,14.84,1598.0,1,10.308952660644293
1320,1,3,1,2,2018.0,5.0,1,1,4.59,21.63,998.0,1,10.709248877465209
1321,1,2,1,1,2020.0,5.0,1,7,7.69,15.9,1496.0,1,10.20588580882359
1322,1,4,1,1,2018.0,5.0,1,3,9.0,17.0,1591.0,1,10.757328247537078
1323,1,4,1,1,2022.0,5.0,1,15,12.77,19.4,999.0,1,10.00960278332483
1324,1,2,1,1,2021.0,5.0,1,8,9.69,17.57,1199.0,1,9.70838466137744
1325,2,4,1,2,2021.0,5.0,1,6,60.0,20.37,1995.0,1,9.903487552536127
1326,1,3,1,2,2022.0,5.0,1,8,9.42,18.5,1199.0,1,8.837708781126704
1327,1,3,1,1,2022.0,5.0,1,3,6.9,20.7,1197.0,1,10.4341158035983
1328,1,2,1,2,2018.0,5.0,1,9,12.56,16.0,1368.0,1,11.395526105700645
1329,1,3,2,1,2013.0,5.0,2,1,2.88,18.9,998.0,1,11.457211889201815
1330,2,2,1,2,2017.0,7.0,1,19,36.0,18.0,2993.0,1,11.170435156023453
1331,1,3,1,1,2021.0,5.0,1,3,9.5,20.0,998.0,1,10.339287860440365
1332,1,3,2,1,2011.0,5.0,2,1,2.22,20.92,998.0,1,10.980995366872817
1333,1,3,1,1,2012.0,5.0,1,1,2.35,19.7,796.0,1,11.061892744689834
1334,2,2,1,1,2017.0,5.0,1,4,8.9,25.5,1498.0,1,10.87804719253426
1335,2,2,1,1,2016.0,5.0,1,7,6.6,21.7,1498.0,1,10.668955394675699
1336,1,4,1,2,2020.0,5.0,1,10,39.0,19.16,2487.0,1,9.95227771670556
1337,2,4,2,1,2013.0,5.0,2,4,3.8,25.8,1498.0,1,11.59462526045353
1338,2,4,1,2,2015.0,5.0,1,21,6.75,21.66,1498.0,1,11.418614785498987
1339,1,4,1,2,2018.0,5.0,1,30,50.0,22.37,2487.0,1,10.51867319162636
1340,2,2,1,1,2021.0,5.0,1,4,9.71,23.7,1498.0,1,11.180538870733967
1341,1,3,1,1,2019.0,5.0,1,13,3.52,23.01,999.0,1,10.578368924289181
1342,2,4,1,2,2014.0,5.0,1,25,23.0,19.33,1999.0,1,10.46310334047155
1343,2,2,1,2,2019.0,5.0,1,1,8.66,24.3,1248.0,1,11.357627460551086
1344,1,4,1,1,2016.0,5.0,1,10,5.08,16.78,1496.0,1,10.939869764668103
1345,1,3,3,1,2009.0,5.0,3,3,2.6,18.5,1197.0,1,11.326595886778735
1346,2,2,1,1,2016.0,5.0,1,1,7.96,24.3,1248.0,1,11.100601891263528
1347,1,4,1,2,2019.0,5.0,1,11,24.8,19.2,1395.0,1,10.51867319162636
1348,1,3,1,1,2016.0,5.0,1,3,4.34,18.9,1197.0,1,11.013072751355168
1349,1,2,1,2,2021.0,5.0,1,8,7.82,18.8,1199.0,1,10.091625494651522
1350,1,4,1,2,2015.0,5.0,1,11,20.9,15.26,1798.0,1,10.933106969717286
1351,1,2,1,2,2017.0,5.0,1,11,24.8,16.9,1395.0,1,10.757902880692196
1352,2,2,1,2,2016.0,5.0,1,11,19.9,15.73,1968.0,1,10.909618988410072
1353,1,3,1,2,2021.0,5.0,1,3,10.9,20.28,998.0,1,10.203592144986466
1354,2,3,2,1,2013.0,5.0,2,14,3.5,25.44,936.0,1,11.05089000537367
1355,2,2,1,2,2019.0,5.0,1,6,33.75,20.68,1995.0,1,11.082142548877775
1356,2,4,4,2,2013.0,5.0,4,11,9.95,14.57,2967.0,1,11.302204433654575
1357,2,2,2,2,2014.0,7.0,2,5,24.8,11.3,2987.0,1,11.451050061252142
1358,1,5,1,2,2022.0,7.0,1,17,19.5,16.5,1353.0,1,9.305650551780507
1359,1,4,1,2,2022.0,5.0,1,15,16.21,18.12,999.0,1,9.465060106725137
1360,1,3,1,2,2019.0,5.0,1,16,4.71,19.59,1198.0,1,10.299171648789187
1361,1,2,1,2,2021.0,5.0,1,20,16.9,14.85,1498.0,1,10.007216738298604
1362,1,5,1,1,2019.0,7.0,1,16,3.96,19.02,1198.0,1,11.176235204583561
1363,1,3,3,1,2011.0,5.0,3,3,3.01,17.0,1197.0,1,10.820697861469666
1364,1,2,1,2,2019.0,5.0,1,17,14.9,16.2,1353.0,1,10.961277846683982
1365,1,3,2,1,2019.0,5.0,2,16,3.93,19.83,1198.0,1,10.738915240352844
1366,1,2,1,2,2020.0,5.0,1,11,26.8,19.83,1984.0,1,9.367344120785848
1367,2,2,1,2,2021.0,6.0,1,8,18.91,14.08,1956.0,1,10.11058301942873
1368,1,3,1,1,2018.0,5.0,1,15,5.55,18.78,999.0,1,11.307793722707704
1369,1,4,1,2,2022.0,5.0,1,6,60.0,16.13,1998.0,1,8.837708781126704
1370,1,2,1,2,2019.0,5.0,1,7,9.9,14.8,1497.0,1,10.536221026535452
1371,2,4,2,2,2013.0,5.0,2,11,13.9,17.11,1968.0,1,11.198214720130528
1372,1,4,1,1,2017.0,5.0,1,15,8.5,16.09,1598.0,1,9.622450022803015
1373,2,2,2,2,2016.0,5.0,2,11,24.25,15.17,1968.0,1,11.156250521031495
1374,2,2,2,2,2016.0,5.0,2,11,23.5,15.17,1968.0,1,11.225243392518447
1375,1,2,2,2,2022.0,5.0,0,11,44.0,15.17,1984.0,1,9.615805480084347
1376,1,2,1,1,2020.0,5.0,1,17,10.5,18.2,998.0,1,10.073230327123223
1377,1,2,1,1,2022.0,5.0,0,13,9.72,20.5,999.0,1,8.866017398810255
1378,1,3,1,1,2020.0,5.0,1,3,7.25,20.7,1197.0,1,10.596634733096073
1379,1,3,2,1,2016.0,5.0,2,13,3.16,25.17,799.0,1,10.970867138773139
1380,1,2,3,2,2020.0,5.0,3,7,8.6,14.8,1497.0,1,10.309452535685944
1381,1,4,1,2,2022.0,5.0,1,3,8.9,20.1,1197.0,1,8.837708781126704
1382,1,3,2,1,2011.0,5.0,2,3,2.51,20.36,1197.0,1,11.044616399140562
1383,1,3,1,1,2017.0,5.0,1,8,4.33,23.84,1199.0,1,11.086548214281377
1384,2,4,2,2,2019.0,5.0,2,11,32.0,20.38,1968.0,1,9.392661928770137
1385,2,4,1,2,2018.0,5.0,1,1,7.15,28.09,1248.0,1,10.825104077165632
1386,1,3,1,2,2015.0,5.0,1,1,3.45,23.95,998.0,1,11.376842247780562
1387,1,2,1,1,2021.0,5.0,1,1,8.55,18.55,1462.0,1,9.33459133431404
1388,1,3,1,2,2016.0,5.0,1,1,3.65,26.0,998.0,1,11.412961472961044
1389,1,3,1,1,2010.0,5.0,1,1,2.2,19.0,998.0,1,10.922425121370425
1390,2,4,1,2,2022.0,5.0,1,6,60.75,19.62,1995.0,1,9.615805480084347
1391,2,2,1,1,2017.0,7.0,1,12,8.9,18.49,1493.0,1,10.356154262128587
1392,2,2,1,2,2013.0,5.0,1,11,13.5,15.73,1968.0,1,11.407564949312402
1393,1,4,2,2,2012.0,5.0,2,5,12.2,14.74,1991.0,1,10.491274217438248
1394,2,2,2,2,2017.0,5.0,2,11,24.0,15.73,1968.0,1,10.596634733096073
1395,1,2,1,2,2017.0,5.0,1,4,16.5,13.7,1997.0,1,11.461632170582678
1396,1,3,2,1,2010.0,5.0,2,3,2.75,18.5,1197.0,1,11.58319751795556
1397,2,2,1,1,2019.0,5.0,1,2,10.5,20.45,1461.0,1,10.729853576882297
1398,2,3,1,1,2013.0,5.0,1,18,2.95,20.3,1248.0,1,11.221047937224279
1399,1,3,1,1,2018.0,5.0,1,1,4.61,25.24,998.0,1,11.686912384974125
1400,2,2,1,1,2019.0,5.0,1,3,7.19,23.7,1396.0,1,11.670604199600914
1401,1,3,1,1,2017.0,5.0,1,4,5.5,18.7,1199.0,1,10.46310334047155
1402,1,3,1,1,2012.0,5.0,1,3,2.87,17.92,1086.0,1,11.24804804517171
1403,1,2,1,1,2022.0,5.0,1,3,10.35,18.0,998.0,1,9.958117773187244
1404,1,4,1,2,2014.0,5.0,1,10,8.75,14.28,1798.0,1,11.49272275765271
1405,1,3,1,1,2018.0,5.0,1,8,4.45,23.84,1199.0,1,11.151726015160051
1406,1,2,1,2,2020.0,5.0,1,13,11.9,16.42,1330.0,1,9.717157974344635
1407,1,4,2,1,2016.0,5.0,2,15,5.4,16.09,1598.0,1,11.412032731670338
1408,2,3,3,1,2016.0,5.0,3,15,5.84,20.14,1498.0,1,11.302315538593305
1409,1,2,1,1,2021.0,5.0,1,15,17.7,17.88,1498.0,1,9.711115659888671
1410,2,3,2,1,2017.0,5.0,2,8,4.3,27.28,1047.0,1,11.347354824913376
1411,2,2,1,1,2018.0,9.0,1,12,9.9,18.49,2179.0,1,10.841970211916781
1412,2,4,2,2,2016.0,5.0,2,5,26.5,13.0,2143.0,1,11.002099841204238
1413,2,3,4,1,2010.0,5.0,4,7,1.2,20.0,1399.0,1,11.473082158045662
1414,1,3,1,2,2018.0,5.0,1,1,6.2,22.0,1197.0,1,10.666417292697274
1415,2,2,1,1,2018.0,5.0,1,13,8.9,19.87,1461.0,1,10.98698620339419
1416,1,2,1,2,2018.0,5.0,1,8,8.01,17.0,1198.0,1,10.931552190245274
1417,2,2,1,2,2017.0,5.0,1,15,20.5,16.65,1968.0,1,11.082142548877775
1418,2,4,1,2,2019.0,5.0,1,6,35.75,21.76,1995.0,1,11.002099841204238
1419,1,3,3,1,2015.0,5.0,3,1,4.0,23.1,998.0,2,11.695247021764184
1420,1,2,2,1,2018.0,5.0,2,7,8.11,17.0,1497.0,2,10.395313826292336
1421,1,3,1,1,2018.0,5.0,1,8,5.85,23.84,1199.0,2,9.388402871849754
1422,1,4,1,1,2014.0,5.0,1,3,4.62,19.1,1197.0,2,9.786616600804713
1423,2,2,1,1,2015.0,5.0,1,1,7.9,23.65,1248.0,2,11.002099841204238
1424,2,2,1,1,2020.0,5.0,1,9,19.0,17.1,1956.0,2,9.903487552536127
1425,1,3,1,1,2017.0,5.0,1,16,3.45,20.63,1198.0,2,10.539323366382959
1426,1,2,1,2,2021.0,5.0,1,3,12.0,18.15,998.0,2,10.308952660644293
1427,1,4,1,2,2018.0,5.0,1,1,9.6,20.28,1462.0,2,10.51867319162636
1428,1,3,1,1,2017.0,5.0,1,8,5.85,23.84,1199.0,2,9.388402871849754
1429,1,3,1,1,2018.0,5.0,1,1,6.9,21.4,1197.0,2,10.819778284410283
1430,1,3,1,2,2019.0,5.0,1,3,6.82,18.9,1197.0,2,10.122100857763806
1431,1,3,1,2,2018.0,5.0,1,4,8.25,18.2,1199.0,2,10.043249494911286
1432,1,3,1,2,2018.0,5.0,1,8,5.95,23.84,1199.0,2,10.79810510872879
1433,2,2,3,1,2014.0,7.0,3,12,6.9,15.1,2179.0,2,11.597836304040625
1434,2,2,1,1,2018.0,5.0,1,9,13.5,17.1,1956.0,2,11.289781913656018
1435,2,2,1,2,2022.0,5.0,1,5,55.95,17.1,1950.0,2,9.680344001221918
1436,2,3,2,1,2014.0,5.0,2,3,5.21,21.27,1396.0,2,11.087910497617349
1437,1,2,1,1,2022.0,5.0,1,8,10.05,17.33,1199.0,2,9.210340371976184
1438,1,4,2,1,2016.0,5.0,2,4,7.75,17.8,1497.0,2,11.112447898373103
1439,2,4,3,2,2011.0,5.0,3,6,22.0,18.48,1995.0,2,11.512925464970229
1440,1,3,1,1,2016.0,5.0,1,1,5.82,22.38,1197.0,2,9.80272754938498
1441,1,2,1,1,2020.0,5.0,1,13,10.9,16.42,1498.0,2,10.308952660644293
1442,1,3,2,1,2016.0,5.0,2,8,4.57,23.84,1199.0,2,10.961867950316359
1443,1,4,2,2,2016.0,5.0,2,5,49.0,7.81,4663.0,2,10.819778284410283
1444,1,4,1,1,2015.0,5.0,1,4,5.5,17.4,1497.0,2,11.608235644774552
1445,1,3,1,2,2018.0,5.0,1,3,5.7,20.3,1086.0,2,10.062497833920736
1446,5,3,2,1,2009.0,5.0,2,3,2.2,13.45,1086.0,2,10.308952660644293
1447,1,4,1,2,2017.0,5.0,1,5,41.45,15.0,1991.0,2,10.404262840448617
1448,2,2,2,1,2014.0,7.0,2,12,8.61,15.1,2179.0,2,11.381300824765932
1449,2,4,2,2,2016.0,5.0,2,11,17.85,17.11,1968.0,2,10.596634733096073
1450,2,2,2,1,2014.0,7.0,2,12,8.03,15.1,2179.0,2,11.27735501864789
1451,2,2,1,1,2021.0,5.0,1,9,25.65,17.1,1956.0,2,10.352778140184322
1452,1,4,1,1,2018.0,5.0,1,3,6.74,20.14,1197.0,2,10.819778284410283
1453,1,3,1,1,2015.0,5.0,1,1,3.49,20.51,998.0,2,9.428189934829282
1454,1,5,2,1,2019.0,7.0,2,1,10.5,19.34,1462.0,2,11.002099841204238
1455,2,4,1,2,2019.0,5.0,1,5,44.25,12.6,1950.0,2,9.392661928770137
1456,1,3,2,1,2015.0,5.0,2,1,4.06,20.51,998.0,2,10.621010222237388
1457,1,4,1,2,2020.0,5.0,1,6,49.65,15.56,1998.0,2,9.806811440270668
1458,2,2,3,1,2011.0,7.0,3,10,11.0,11.5,2982.0,2,11.695247021764184
1459,2,2,2,2,2020.0,5.0,2,13,11.0,19.87,1461.0,2,10.596634733096073
1460,1,3,1,1,2016.0,5.0,1,3,5.94,18.6,1197.0,2,11.403858087381076
1461,2,3,1,1,2017.0,5.0,1,3,7.1,22.54,1396.0,2,11.695247021764184
1462,1,3,1,1,2017.0,5.0,1,1,6.92,21.4,1197.0,2,10.95075391385265
1463,1,4,1,1,2013.0,5.0,1,3,6.5,16.3,1797.0,2,11.695247021764184
1464,2,4,1,2,2015.0,5.0,1,11,20.9,18.53,1968.0,2,10.985292722887856
1465,1,3,1,1,2021.0,5.0,1,1,4.11,22.05,796.0,2,9.843472120126142
1466,2,2,2,1,2010.0,7.0,2,12,6.5,12.05,2179.0,2,11.695247021764184
1467,1,3,1,2,2016.0,4.0,1,23,36.75,17.33,1998.0,2,10.596634733096073
1468,1,3,1,1,2019.0,5.0,1,8,6.1,23.84,1199.0,2,11.017513767256592
1469,1,2,2,2,2020.0,5.0,2,17,16.75,16.5,1353.0,2,10.420464219786625
1470,1,3,2,1,2018.0,5.0,2,8,5.3,23.84,1199.0,2,11.110012098398633
1471,2,4,1,2,2022.0,5.0,1,5,79.9,23.84,2925.0,2,8.837708781126704
1472,1,3,2,1,2008.0,5.0,2,1,2.5,19.7,796.0,2,11.002099841204238
1473,1,3,1,1,2019.0,5.0,1,3,7.15,18.6,1197.0,2,10.698401298243683
1474,2,2,2,2,2014.0,7.0,2,5,35.0,11.3,2987.0,2,11.512925464970229
1475,2,2,1,2,2021.0,6.0,1,8,22.5,14.08,1956.0,2,10.126631103850338
1476,1,3,1,1,2018.0,5.0,1,3,6.25,18.9,1197.0,2,10.511485258054378
1477,2,2,1,2,2015.0,7.0,1,11,26.95,12.07,2967.0,2,11.27720313144916
1478,2,2,2,1,2010.0,8.0,2,12,6.5,12.05,2179.0,2,11.695247021764184
1479,1,3,1,2,2022.0,5.0,1,13,5.5,22.0,999.0,2,9.210340371976184
1480,2,2,1,1,2018.0,5.0,1,8,8.25,21.5,1497.0,2,10.890143547070847
1481,1,3,2,1,2006.0,5.0,2,3,2.2,15.3,1341.0,2,11.512925464970229
1482,1,3,1,2,2014.0,5.0,1,1,4.28,26.68,998.0,2,10.896405936645174
1483,2,4,1,1,2014.0,5.0,1,21,6.95,21.14,1498.0,2,11.608235644774552
1484,1,2,2,1,2019.0,5.0,2,7,9.3,15.9,1496.0,2,10.538502315656821
1485,1,3,1,1,2021.0,5.0,1,1,4.55,22.05,796.0,2,9.762327132747114
1486,2,2,1,1,2017.0,5.0,1,3,11.95,19.67,1582.0,2,11.451050061252142
1487,2,2,1,2,2021.0,5.0,1,8,21.75,14.6,1956.0,2,10.425253116340453
1488,1,3,3,1,2014.0,5.0,3,1,4.42,22.38,1197.0,2,10.907807476583594
1489,2,3,1,1,2018.0,5.0,1,1,6.9,28.4,1248.0,2,11.608235644774552
1490,1,3,2,1,2017.0,5.0,2,1,5.0,23.1,998.0,2,11.06663836234181
1491,2,4,1,2,2016.0,5.0,1,6,33.95,21.76,1995.0,2,10.609674346603876
1492,2,4,1,1,2015.0,5.0,1,1,6.5,26.21,1248.0,2,11.512925464970229
1493,1,3,2,2,2016.0,5.0,2,4,5.37,19.0,1199.0,2,10.695438802154653
1494,2,5,1,1,2016.0,7.0,1,13,7.5,19.98,1461.0,2,11.156250521031495
1495,1,4,1,2,2018.0,5.0,1,21,17.9,15.1,1798.0,2,11.27720313144916
1496,1,3,2,1,2017.0,5.0,2,8,4.68,23.84,1199.0,2,11.127836349164873
1497,1,3,2,1,2014.0,5.0,2,1,4.2,18.5,1197.0,2,11.002099841204238
1498,1,3,2,1,2014.0,5.0,2,1,4.2,18.5,1197.0,2,11.002099841204238
1499,1,3,1,1,2021.0,5.0,1,3,9.2,20.0,998.0,2,9.210340371976184
1500,1,4,1,1,2013.0,5.0,1,4,5.33,16.8,1497.0,2,10.817235053137502
1501,1,3,3,2,2013.0,5.0,3,15,8.5,17.2,1197.0,2,11.407564949312402
1502,2,4,2,1,2017.0,5.0,2,21,7.51,21.13,1498.0,2,10.798758917186207
1503,2,3,2,1,2014.0,5.0,2,3,3.88,24.0,1120.0,2,11.156250521031495
1504,1,3,2,1,2013.0,5.0,2,3,4.9,18.5,1197.0,2,11.127262984158243
1505,2,2,1,1,2016.0,6.0,1,12,4.94,25.32,1198.0,2,10.043988352323694
1506,2,3,2,1,2013.0,5.0,2,3,5.25,21.27,1396.0,2,11.326595886778735
1507,2,2,2,2,2016.0,5.0,2,6,28.9,16.55,1995.0,2,11.429543856031177
1508,1,3,1,1,2018.0,5.0,1,1,5.5,20.51,998.0,2,11.037129090123633
1509,5,3,1,1,2013.0,5.0,1,3,3.65,19.2,1086.0,2,11.211820372186306
1510,1,3,2,2,2016.0,5.0,2,13,4.2,24.04,999.0,2,10.184900011974314
1511,2,4,1,2,2017.0,5.0,1,24,18.95,27.03,1969.0,2,11.311005100107543
1512,2,4,2,2,2018.0,5.0,2,5,59.9,17.0,2987.0,2,10.085809109330082
1513,1,2,1,2,2022.0,5.0,1,12,10.5,17.0,1197.0,2,9.210340371976184
1514,1,2,1,2,2021.0,6.0,1,20,20.75,16.56,1451.0,2,9.798127036878302
1515,1,3,1,1,2013.0,5.0,1,4,3.94,19.4,1198.0,2,10.550512257479294
1516,1,3,2,2,2017.0,5.0,2,1,7.25,19.56,1197.0,2,10.043249494911286
1517,1,3,1,1,2013.0,5.0,1,1,2.4,20.92,998.0,2,10.819778284410283
1518,1,2,1,2,2022.0,5.0,1,13,8.35,19.03,999.0,2,9.210340371976184
1519,1,3,1,1,2019.0,5.0,1,3,6.95,18.9,1197.0,2,9.852194258148577
1520,1,2,1,2,2020.0,5.0,1,17,17.25,16.5,1353.0,2,9.546812608597396
1521,1,3,1,1,2014.0,5.0,1,3,3.3,21.1,814.0,2,10.284250048003921
1522,1,4,1,2,2019.0,5.0,1,15,9.9,18.19,1197.0,2,9.903487552536127
1523,1,4,1,1,2018.0,5.0,1,10,7.5,17.1,1496.0,2,10.308952660644293
1524,1,3,1,2,2018.0,5.0,1,4,7.55,19.0,1199.0,2,11.0724651038648
1525,2,2,1,1,2021.0,5.0,1,20,17.5,17.41,1956.0,2,10.308952660644293
1526,1,2,1,2,2022.0,6.0,1,3,20.83,14.2,1999.0,2,8.867850063029406
1527,1,3,1,1,2010.0,5.0,1,3,2.71,19.81,1086.0,2,10.684622716383826
1528,1,2,1,2,2018.0,5.0,1,3,12.8,14.8,1591.0,2,10.596634733096073
