Fuel_Type,Body_Type,Kilometers_Driven,Transmission,Owner_Count,Brand,model,Model_Year,Location,mileage,Number_of_Seats
Petrol,Sedan,71144.0,Automatic,1,Hyundai,Hyundai Verna,2016,Hyderabad,17.01,5.0
Petrol,Sedan,2373.0,Automatic,1,Hyundai,Hyundai Verna,2022,Hyderabad,18.45,5.0
Petrol,Hatchback,56753.0,Automatic,1,Hyundai,Hyundai i20,2021,Hyderabad,20.28,5.0
Diesel,SUV,72000.0,Manual,1,Maruti,Maruti Vitara Brezza,2018,Hyderabad,24.3,5.0
Petrol,Hatchback,64487.0,Manual,2,Maruti,Maruti Baleno,2018,Hyderabad,21.4,5.0
Petrol,Hatchback,95783.0,Manual,1,Maruti,Maruti Baleno,2017,Hyderabad,21.4,5.0
Diesel,MUV,60000.0,Automatic,2,Tata,Tata Hexa,2019,Hyderabad,17.6,7.0
Petrol,MUV,59108.0,Manual,1,Maruti,Maruti XL6,2021,Hyderabad,19.01,6.0
Petrol,SUV,31500.0,Manual,2,Nissan,Nissan Kicks,2020,Hyderabad,14.23,5.0
Diesel,SUV,128193.0,Manual,1,Mahindra,Mahindra XUV500,2015,Hyderabad,15.1,7.0
Diesel,Sedan,87810.0,Manual,1,Hyundai,Hyundai Verna,2018,Hyderabad,22.0,5.0
Petrol,SUV,64951.0,Manual,2,Hyundai,Hyundai Creta,2017,Hyderabad,13.0,5.0
Petrol,Hatchback,50000.0,Manual,2,Hyundai,Hyundai Santro Xing,2012,Hyderabad,17.92,5.0
Diesel,SUV,97161.0,Manual,1,Hyundai,Hyundai Creta,2017,Hyderabad,19.67,5.0
Petrol,Sedan,67805.0,Manual,1,Volkswagen,Volkswagen Ameo,2017,Hyderabad,17.0,5.0
Diesel,SUV,158000.0,Automatic,2,Audi,Audi Q3,2014,Hyderabad,15.73,5.0
Petrol,Hatchback,70435.0,Manual,2,Maruti,Maruti Alto K10,2014,Hyderabad,24.39,5.0
Diesel,SUV,49287.0,Manual,1,MG,MG Hector,2020,Hyderabad,17.41,5.0
Petrol,Hatchback,84759.0,Automatic,2,Hyundai,Hyundai Santro,2018,Hyderabad,20.3,5.0
Petrol,Hatchback,74538.0,Manual,2,Maruti,Maruti Baleno,2017,Hyderabad,21.4,5.0
Diesel,SUV,53000.0,Manual,1,Mahindra,Mahindra Scorpio,2010,Hyderabad,12.05,8.0
Petrol,Hatchback,79024.0,Manual,2,Maruti,Maruti Alto 800,2017,Hyderabad,22.05,5.0
Diesel,Hatchback,80000.0,Manual,1,Maruti,Maruti Celerio,2016,Hyderabad,27.62,5.0
Diesel,SUV,62125.0,Manual,1,Hyundai,Hyundai Creta,2018,Hyderabad,19.67,5.0
Diesel,Hatchback,95596.0,Manual,1,Toyota,Toyota Etios Cross,2014,Hyderabad,23.59,5.0
Petrol,Hatchback,18500.0,Manual,1,Hyundai,Hyundai Grand i10,2019,Hyderabad,18.9,5.0
Diesel,Hatchback,144000.0,Manual,2,Maruti,Maruti Swift,2016,Hyderabad,28.4,5.0
Petrol,Sedan,55200.0,Manual,1,Honda,Honda City,2021,Hyderabad,18.6,5.0
Diesel,Hatchback,188058.0,Manual,1,Hyundai,Hyundai i20,2016,Hyderabad,22.54,5.0
Petrol,Hatchback,71779.0,Manual,1,Hyundai,Hyundai i20,2016,Hyderabad,18.6,5.0
Petrol,Sedan,101176.0,Manual,3,Honda,Honda City,2015,Hyderabad,17.4,5.0
Diesel,Hatchback,75000.0,Manual,1,Maruti,Maruti Celerio,2016,Hyderabad,27.62,5.0
Petrol,Hatchback,66676.0,Manual,1,Honda,Honda Jazz,2017,Hyderabad,18.7,5.0
Petrol,Hatchback,2236.0,Manual,1,Maruti,Maruti Alto 800,2018,Hyderabad,22.05,5.0
Petrol,Hatchback,74754.0,Manual,2,Hyundai,Hyundai i10,2012,Hyderabad,19.81,5.0
Petrol,Hatchback,66244.0,Manual,1,Maruti,Maruti Baleno,2018,Hyderabad,21.01,5.0
Petrol,Hatchback,17341.0,Manual,1,Renault,Renault KWID,2022,Hyderabad,21.46,5.0
Petrol,Hatchback,44675.0,Manual,1,Hyundai,Hyundai Grand i10,2018,Hyderabad,18.9,5.0
Petrol,Hatchback,30829.0,Manual,1,Maruti,Maruti Baleno,2022,Hyderabad,22.35,5.0
Petrol,Sedan,100000.0,Manual,2,Tata,Tata Zest,2015,Hyderabad,17.6,5.0
Diesel,Sedan,53800.0,Manual,1,Maruti,Maruti Ciaz,2019,Hyderabad,26.82,5.0
Diesel,SUV,122000.0,Manual,1,Hyundai,Hyundai Creta,2017,Hyderabad,22.1,5.0
Diesel,SUV,107220.0,Manual,1,Mahindra,Mahindra XUV500,2017,Hyderabad,16.0,7.0
Diesel,Sedan,129000.0,Manual,1,Honda,Honda City,2015,Hyderabad,26.0,5.0
Petrol,Hatchback,83829.0,Manual,1,Datsun,Datsun RediGO,2018,Hyderabad,22.5,5.0
Petrol,Hatchback,52996.0,Manual,2,Honda,Honda Brio,2013,Hyderabad,19.4,5.0
Petrol,Hatchback,16105.0,Automatic,2,Renault,Renault KWID,2021,Hyderabad,22.0,5.0
Petrol,Hatchback,15680.0,Manual,1,Maruti,Maruti Baleno,2021,Hyderabad,21.01,5.0
Petrol,Hatchback,55065.0,Automatic,1,Maruti,Maruti Swift,2019,Hyderabad,22.56,5.0
Diesel,Hatchback,120000.0,Manual,2,Toyota,Toyota Etios Liva,2016,Hyderabad,23.59,5.0
Petrol,Hatchback,15518.0,Automatic,2,Tata,Tata Tiago,2021,Hyderabad,19.0,5.0
Diesel,Sedan,39907.0,Automatic,1,Honda,Honda Amaze,2018,Hyderabad,21.0,5.0
Petrol,Hatchback,45560.0,Manual,1,Hyundai,Hyundai i20,2017,Hyderabad,18.6,5.0
Petrol,Hatchback,42096.0,Manual,1,Hyundai,Hyundai i10,2012,Hyderabad,20.36,5.0
Diesel,Sedan,70500.0,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2015,Hyderabad,17.9,5.0
Petrol,Sedan,63886.0,Manual,1,Honda,Honda City,2018,Hyderabad,17.4,5.0
Diesel,MUV,95600.0,Manual,1,Tata,Tata Hexa,2017,Hyderabad,17.6,7.0
Diesel,Hatchback,61000.0,Manual,1,Maruti,Maruti Swift,2016,Hyderabad,25.2,5.0
Petrol,Hatchback,18000.0,Automatic,1,Hyundai,Hyundai Grand i10,2017,Hyderabad,18.9,5.0
Petrol,Hatchback,63000.0,Automatic,1,Hyundai,Hyundai Grand i10,2016,Hyderabad,18.9,5.0
Petrol,Hatchback,52617.0,Manual,2,Maruti,Maruti Baleno,2018,Hyderabad,21.4,5.0
Petrol,Hatchback,51865.0,Manual,1,Maruti,Maruti Celerio,2019,Hyderabad,25.24,5.0
Petrol,Hatchback,110410.0,Manual,1,Maruti,Maruti Swift,2015,Hyderabad,22.38,5.0
Petrol,Sedan,55846.0,Automatic,1,Maruti,Maruti Ciaz,2017,Hyderabad,19.12,5.0
Petrol,Hatchback,47000.0,Manual,1,Renault,Renault KWID,2020,Hyderabad,21.46,5.0
Petrol,SUV,39914.0,Manual,1,Ford,Ford Ecosport,2018,Hyderabad,17.0,5.0
Petrol,Hatchback,73000.0,Manual,1,Hyundai,Hyundai Santro Xing,2010,Hyderabad,17.92,5.0
Petrol,Hatchback,88048.0,Manual,1,Hyundai,Hyundai i20,2016,Hyderabad,18.6,5.0
Petrol,Hatchback,92278.0,Manual,2,Hyundai,Hyundai i10,2013,Hyderabad,20.36,5.0
Diesel,SUV,260000.0,Manual,1,Toyota,Toyota Qualis,2003,Hyderabad,,8.0
Petrol,Sedan,92960.0,Manual,1,Honda,Honda City,2016,Hyderabad,17.8,5.0
Petrol,Hatchback,63000.0,Manual,1,Tata,Tata Altroz,2020,Hyderabad,19.33,5.0
Petrol,SUV,20000.0,Automatic,1,Renault,Renault Kiger,2021,Hyderabad,19.03,5.0
Petrol,Hatchback,4600.0,Automatic,1,Maruti,Maruti S-Presso,2022,Hyderabad,25.3,5.0
Petrol,Sedan,22800.0,Manual,1,Honda,Honda City,2021,Hyderabad,17.4,5.0
Diesel,Sedan,150000.0,Manual,1,Ford,Ford Fiesta,2006,Hyderabad,17.8,5.0
Petrol,Sedan,10000.0,Manual,1,Maruti,Maruti Swift Dzire Tour,2020,Hyderabad,19.95,5.0
Petrol,Hatchback,70000.0,Manual,2,Ford,Ford Figo,2010,Hyderabad,15.6,5.0
Petrol,Hatchback,44790.0,Manual,1,Maruti,Maruti Alto 800,2020,Hyderabad,22.05,5.0
Petrol,Hatchback,14213.0,Manual,1,Maruti,Maruti S-Presso,2022,Hyderabad,21.7,5.0
Diesel,SUV,102000.0,Manual,2,Maruti,Maruti Vitara Brezza,2018,Hyderabad,24.3,5.0
Petrol,Hatchback,40724.0,Manual,3,Hyundai,Hyundai i10,2012,Hyderabad,20.36,5.0
Petrol,Hatchback,55724.0,Manual,2,Maruti,Maruti Baleno,2017,Hyderabad,21.4,5.0
Petrol,Sedan,100000.0,Manual,1,Maruti,Maruti Swift Dzire,2010,Hyderabad,17.5,5.0
Petrol,Hatchback,85396.0,Manual,1,Maruti,Maruti Alto 800,2017,Hyderabad,22.05,5.0
Petrol,Hatchback,50000.0,Manual,2,Maruti,Maruti Baleno,2016,Hyderabad,21.4,5.0
Petrol,Hatchback,27136.0,Manual,1,Maruti,Maruti Alto 800,2016,Hyderabad,24.7,5.0
Petrol,Hatchback,44591.0,Manual,1,Ford,Ford Freestyle,2019,Hyderabad,19.0,5.0
Petrol,Hatchback,20034.0,Manual,1,Maruti,Maruti Ignis,2018,Hyderabad,20.89,5.0
Petrol,Hatchback,50000.0,Manual,2,Hyundai,Hyundai Santro Xing,2012,Hyderabad,17.92,5.0
Petrol,MUV,47529.0,Manual,1,Kia,Kia Carens,2022,Hyderabad,,7.0
Petrol,Hatchback,46739.0,Automatic,1,Maruti,Maruti Baleno,2017,Hyderabad,19.56,5.0
Diesel,Sedan,150000.0,Manual,2,Hyundai,Hyundai Verna,2012,Hyderabad,22.32,5.0
Petrol,Hatchback,62000.0,Automatic,1,Maruti,Maruti Celerio X,2019,Hyderabad,21.63,5.0
Petrol,MUV,45000.0,Manual,1,Maruti,Maruti XL6,2021,Hyderabad,19.01,6.0
Petrol,Sedan,36000.0,Automatic,1,Honda,Honda City,2020,Hyderabad,18.3,5.0
Petrol,Sedan,40000.0,Manual,1,Honda,Honda City,2019,Hyderabad,17.14,5.0
Petrol,Hatchback,15850.0,Manual,1,Datsun,Datsun RediGO,2020,Hyderabad,22.5,5.0
Petrol,Sedan,62535.0,Automatic,1,Maruti,Maruti Swift Dzire,2017,Hyderabad,21.21,5.0
Diesel,SUV,94600.0,Manual,1,Maruti,Maruti Vitara Brezza,2018,Hyderabad,24.3,5.0
Petrol,Sedan,80375.0,Manual,2,Maruti,Maruti Swift Dzire,2013,Hyderabad,22.41,5.0
Petrol,Hatchback,97935.0,Manual,3,Honda,Honda Brio,2012,Hyderabad,19.4,5.0
Petrol,Hatchback,38300.0,Manual,1,Hyundai,Hyundai i20,2019,Hyderabad,18.6,5.0
Petrol,Hatchback,81917.0,Manual,1,Maruti,Maruti Baleno,2017,Hyderabad,21.4,5.0
Petrol,Hatchback,69000.0,Manual,1,Maruti,Maruti Baleno,2016,Hyderabad,21.4,5.0
Petrol,Hatchback,43566.0,Manual,2,Hyundai,Hyundai Grand i10,2016,Hyderabad,18.9,5.0
Petrol,Hatchback,94201.0,Manual,2,Hyundai,Hyundai i20,2015,Hyderabad,18.6,5.0
Petrol,Hatchback,50000.0,Automatic,1,Maruti,Maruti Baleno,2017,Hyderabad,21.4,5.0
Petrol,Hatchback,40689.0,Manual,1,Tata,Tata Tiago,2019,Hyderabad,23.84,5.0
Petrol,Sedan,35849.0,Manual,1,Honda,Honda Amaze,2018,Hyderabad,19.5,5.0
Diesel,Sedan,90000.0,Manual,2,Skoda,Skoda Laura,2011,Hyderabad,20.0,5.0
Petrol,Hatchback,62000.0,Manual,1,Hyundai,Hyundai i20,2019,Hyderabad,18.6,5.0
Petrol,Hatchback,40000.0,Manual,3,Maruti,Maruti Alto K10,2017,Hyderabad,23.95,5.0
Petrol,Hatchback,10000.0,Manual,1,Tata,Tata Tiago NRG,2022,Hyderabad,20.09,5.0
Petrol,Hatchback,69552.0,Manual,1,Hyundai,Hyundai i20,2016,Hyderabad,18.6,5.0
Petrol,Hatchback,97610.0,Automatic,1,Renault,Renault KWID,2018,Hyderabad,24.04,5.0
Petrol,Sedan,74914.0,Automatic,2,Honda,Honda City,2012,Hyderabad,16.8,5.0
Petrol,Hatchback,101887.0,Manual,2,Hyundai,Hyundai i20,2015,Hyderabad,18.6,5.0
Petrol,Hatchback,42217.0,Manual,2,Maruti,Maruti Wagon R,2012,Hyderabad,18.9,5.0
Petrol,Hatchback,80315.0,Automatic,2,Maruti,Maruti Celerio,2016,Hyderabad,26.68,5.0
Petrol,Hatchback,55000.0,Manual,1,Maruti,Maruti Wagon R,2013,Hyderabad,18.9,5.0
Petrol,Hatchback,64447.0,Manual,1,Datsun,Datsun GO,2019,Hyderabad,19.83,5.0
Petrol,Hatchback,76947.0,Automatic,1,Hyundai,Hyundai Grand i10 Nios,2019,Hyderabad,20.7,5.0
Petrol,Hatchback,23110.0,Manual,1,Datsun,Datsun RediGO,2018,Hyderabad,22.7,5.0
Petrol,Hatchback,40235.0,Manual,2,Hyundai,Hyundai Grand i10,2018,Hyderabad,18.9,5.0
Petrol,Hatchback,48992.0,Manual,1,Maruti,Maruti Swift,2017,Hyderabad,22.0,5.0
Petrol,Hatchback,21000.0,Automatic,1,Hyundai,Hyundai Grand i10,2019,Hyderabad,18.9,5.0
Cng,Hatchback,50000.0,Manual,1,Maruti,Maruti Celerio,2022,Hyderabad,35.6,5.0
Petrol,MUV,90000.0,Manual,2,Honda,Honda Mobilio,2015,Hyderabad,17.3,7.0
Diesel,MUV,136083.0,Manual,1,Honda,Honda Mobilio,2014,Hyderabad,24.2,7.0
Petrol,Sedan,90000.0,Manual,2,Honda,Honda City,2007,Hyderabad,17.7,5.0
Diesel,SUV,100000.0,Manual,1,Maruti,Maruti Vitara Brezza,2019,Hyderabad,24.3,5.0
Petrol,Hatchback,39817.0,Manual,2,Maruti,Maruti Ignis,2018,Hyderabad,20.89,5.0
Diesel,Sedan,54063.0,Manual,1,Maruti,Maruti Ciaz,2017,Hyderabad,28.09,5.0
Petrol,Hatchback,37000.0,Manual,1,Hyundai,Hyundai i20 N Line,2021,Hyderabad,20.0,5.0
Petrol,Hatchback,67372.0,Manual,1,Hyundai,Hyundai Grand i10,2013,Hyderabad,18.9,5.0
Petrol,Hatchback,76685.0,Manual,1,Maruti,Maruti Alto 800,2019,Hyderabad,24.7,5.0
Diesel,Hatchback,115595.0,Manual,1,Maruti,Maruti Swift,2014,Hyderabad,22.9,5.0
Petrol,Hatchback,89956.0,Manual,2,Volkswagen,Volkswagen Polo,2019,Hyderabad,17.74,5.0
Diesel,Sedan,120000.0,Manual,2,Maruti,Maruti Swift Dzire,2011,Hyderabad,19.3,5.0
Petrol,Hatchback,87189.0,Manual,1,Hyundai,Hyundai Grand i10,2019,Hyderabad,18.9,5.0
Petrol,Hatchback,42662.0,Manual,1,Maruti,Maruti Swift,2019,Hyderabad,22.38,5.0
Diesel,Hatchback,69000.0,Manual,1,Maruti,Maruti Swift,2014,Hyderabad,25.2,5.0
Petrol,Hatchback,63002.0,Automatic,1,Hyundai,Hyundai Santro,2019,Hyderabad,20.3,5.0
Diesel,Sedan,120000.0,Automatic,1,Volkswagen,Volkswagen Passat,2018,Hyderabad,17.42,5.0
Petrol,Sedan,108000.0,Manual,1,Hyundai,Hyundai Verna,2008,Hyderabad,13.9,5.0
Diesel,MUV,110000.0,Manual,2,Mahindra,Mahindra Marazzo,2020,Hyderabad,17.3,7.0
Petrol,Sedan,40022.0,Manual,2,Hyundai,Hyundai Verna,2018,Hyderabad,17.0,5.0
Diesel,Hatchback,81000.0,Manual,1,Maruti,Maruti Baleno,2019,Hyderabad,27.39,5.0
Diesel,Sedan,70000.0,Manual,1,Tata,Tata Manza,2011,Hyderabad,21.12,5.0
Diesel,SUV,46000.0,Manual,1,Mahindra,Mahindra TUV 300,2019,Hyderabad,18.49,7.0
Petrol,Hatchback,45911.0,Automatic,1,Maruti,Maruti Swift,2018,Hyderabad,22.56,5.0
Petrol,Sedan,87335.0,Manual,1,Honda,Honda City,2016,Hyderabad,17.8,5.0
Petrol,SUV,15600.0,Manual,3,Maruti,Maruti Gypsy,2004,Hyderabad,11.96,8.0
Petrol,SUV,41108.0,Manual,2,Ford,Ford Ecosport,2018,Hyderabad,17.0,5.0
Petrol,Hatchback,35545.0,Manual,1,Maruti,Maruti Baleno,2019,Hyderabad,21.4,5.0
Diesel,Sedan,120000.0,Manual,1,Hyundai,Hyundai Xcent,2017,Hyderabad,24.4,5.0
Petrol,Hatchback,54631.0,Manual,1,Hyundai,Hyundai Grand i10,2016,Hyderabad,18.9,5.0
Diesel,Sedan,107000.0,Manual,1,Maruti,Maruti Ciaz,2015,Hyderabad,26.21,5.0
Petrol,Hatchback,38471.0,Manual,2,Hyundai,Hyundai Grand i10,2019,Hyderabad,18.9,5.0
Petrol,Hatchback,72393.0,Manual,2,Maruti,Maruti Wagon R,2015,Hyderabad,20.51,5.0
Petrol,Hatchback,58000.0,Manual,1,Ford,Ford Figo,2015,Hyderabad,15.6,5.0
Petrol,Hatchback,20266.0,Manual,1,Hyundai,Hyundai Santro,2018,Hyderabad,20.3,5.0
Diesel,Hatchback,120000.0,Manual,3,Hyundai,Hyundai i20,2012,Hyderabad,21.9,5.0
Petrol,Hatchback,90000.0,Manual,2,Hyundai,Hyundai Santro Xing,2008,Hyderabad,17.92,5.0
Diesel,SUV,84910.0,Manual,1,Hyundai,Hyundai Creta,2017,Hyderabad,19.67,5.0
Petrol,Sedan,70000.0,Manual,1,Honda,Honda City,2020,Hyderabad,17.4,5.0
Diesel,Hatchback,120000.0,Manual,2,Mahindra,Mahindra KUV 100 NXT,2018,Hyderabad,25.32,5.0
Diesel,Sedan,120000.0,Manual,2,Hyundai,Hyundai Xcent,2016,Hyderabad,24.4,5.0
Diesel,SUV,109000.0,Manual,1,Hyundai,Hyundai Creta,2018,Hyderabad,19.67,5.0
Petrol,Hatchback,44000.0,Manual,1,Maruti,Maruti Celerio,2016,Hyderabad,23.1,5.0
Petrol,Hatchback,44363.0,Manual,1,Maruti,Maruti Celerio X,2019,Hyderabad,21.63,5.0
Petrol,Sedan,39461.0,Automatic,1,Maruti,Maruti Swift Dzire,2018,Hyderabad,21.21,5.0
Diesel,Sedan,120000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2012,Hyderabad,10.0,5.0
Petrol,Hatchback,59126.0,Manual,1,Maruti,Maruti Baleno,2018,Hyderabad,21.4,5.0
Petrol,Hatchback,65331.0,Manual,1,Hyundai,Hyundai Grand i10,2018,Hyderabad,18.9,5.0
Petrol,Hatchback,45000.0,Manual,1,Maruti,Maruti Baleno,2017,Hyderabad,21.1,5.0
Petrol,Hatchback,41378.0,Manual,2,Maruti,Maruti Swift,2013,Hyderabad,22.38,5.0
Diesel,Sedan,120000.0,Manual,1,Tata,Tata Manza,2013,Hyderabad,21.02,5.0
Petrol,Sedan,124781.0,Manual,1,Honda,Honda City,2014,Hyderabad,17.4,5.0
Petrol,Hatchback,63313.0,Manual,1,Maruti,Maruti Swift,2016,Hyderabad,22.38,5.0
Diesel,Hatchback,62535.0,Manual,1,Maruti,Maruti Baleno,2016,Hyderabad,27.39,5.0
Petrol,Hatchback,89581.0,Manual,1,Maruti,Maruti Baleno,2017,Hyderabad,21.4,5.0
Diesel,Sedan,120000.0,Manual,2,Ford,Ford Fiesta Classic,2011,Hyderabad,19.68,5.0
Diesel,Sedan,120000.0,Automatic,2,Volkswagen,Volkswagen Jetta,2014,Hyderabad,16.96,5.0
Diesel,SUV,58000.0,Manual,1,Mahindra,Mahindra XUV500,2018,Hyderabad,15.1,7.0
Petrol,Hatchback,90000.0,Manual,1,Maruti,Maruti Wagon R,2012,Hyderabad,21.79,5.0
Petrol,Hatchback,59000.0,Manual,1,Maruti,Maruti Baleno,2017,Hyderabad,21.1,5.0
Diesel,SUV,100000.0,Automatic,3,Mercedes-Benz,Mercedes-Benz M-Class,2011,Hyderabad,,5.0
Petrol,Hatchback,99003.0,Manual,1,Maruti,Maruti S-Presso,2019,Hyderabad,21.7,5.0
Petrol,Hatchback,76003.0,Manual,1,Maruti,Maruti S-Presso,2019,Hyderabad,21.7,5.0
Petrol,Hatchback,101863.0,Manual,3,Maruti,Maruti Baleno,2017,Hyderabad,21.4,5.0
Diesel,Sedan,107344.0,Automatic,1,Volkswagen,Volkswagen Vento,2018,Hyderabad,22.15,5.0
Petrol,Hatchback,56129.0,Manual,1,Hyundai,Hyundai Grand i10,2018,Hyderabad,18.9,5.0
Diesel,MUV,70599.0,Manual,1,Maruti,Maruti Ertiga,2019,Hyderabad,24.52,7.0
Diesel,Sedan,97208.0,Automatic,1,Honda,Honda Amaze,2018,Hyderabad,23.8,5.0
Petrol,Sedan,53509.0,Manual,2,Skoda,Skoda Rapid,2020,Hyderabad,18.97,5.0
Diesel,SUV,52000.0,Manual,1,Jeep,Jeep Compass,2017,Hyderabad,17.1,5.0
Petrol,Hatchback,97621.0,Manual,1,Hyundai,Hyundai i20,2021,Hyderabad,21.0,5.0
Petrol,Hatchback,113000.0,Manual,1,Hyundai,Hyundai i10,2009,Hyderabad,19.81,5.0
Diesel,MUV,152000.0,Manual,1,Toyota,Toyota Innova,2008,Hyderabad,12.8,8.0
Diesel,SUV,78000.0,Manual,1,Maruti,Maruti SX4 S Cross,2018,Hyderabad,25.1,5.0
Diesel,Sedan,93000.0,Automatic,1,Audi,Audi A4,2011,Hyderabad,16.55,5.0
Diesel,MUV,55000.0,Manual,1,Chevrolet,Chevrolet Enjoy,2013,Hyderabad,18.2,7.0
Diesel,Sedan,131852.0,Manual,1,Maruti,Maruti Swift Dzire,2012,Hyderabad,19.3,5.0
Petrol,Hatchback,20000.0,Manual,1,Maruti,Maruti Swift,2021,Hyderabad,21.21,5.0
Diesel,SUV,44416.0,Manual,1,Renault,Renault Duster,2019,Hyderabad,19.6,5.0
Petrol,Hatchback,69408.0,Manual,3,Honda,Honda Brio,2012,Hyderabad,19.4,5.0
Petrol,SUV,10000.0,Manual,1,Volkswagen,Volkswagen Taigun,2022,Hyderabad,20.08,5.0
Petrol,Hatchback,78911.0,Manual,2,Maruti,Maruti Baleno,2016,Hyderabad,21.4,5.0
Petrol,Hatchback,85298.0,Manual,1,Datsun,Datsun GO,2017,Hyderabad,19.02,5.0
Petrol,Sedan,60529.0,Manual,1,Honda,Honda City,2014,Hyderabad,17.4,5.0
Diesel,Sedan,115276.0,Manual,2,Skoda,Skoda Rapid,2017,Hyderabad,21.13,5.0
Diesel,SUV,60000.0,Automatic,1,Maruti,Maruti Vitara Brezza,2019,Hyderabad,24.3,5.0
Petrol,SUV,30241.0,Manual,1,Renault,Renault Duster,2020,Hyderabad,16.42,5.0
Petrol,Hatchback,24197.0,Manual,1,Hyundai,Hyundai Santro,2019,Hyderabad,20.3,5.0
Petrol,Hatchback,44981.0,Manual,1,Hyundai,Hyundai i20 N Line,2021,Hyderabad,20.0,5.0
Diesel,Hatchback,85497.0,Manual,2,Nissan,Nissan Micra,2011,Hyderabad,23.08,5.0
Petrol,Hatchback,30000.0,Manual,1,Maruti,Maruti Baleno,2019,Hyderabad,21.4,5.0
Diesel,Hatchback,80000.0,Manual,1,Maruti,Maruti Swift,2017,Hyderabad,28.4,5.0
Petrol,Hatchback,41000.0,Automatic,1,Honda,Honda Brio,2017,Hyderabad,16.5,5.0
Diesel,SUV,73000.0,Automatic,1,Hyundai,Hyundai Creta,2017,Hyderabad,17.01,5.0
Petrol,Sedan,40000.0,Manual,1,Maruti,Maruti Swift Dzire,2022,Hyderabad,22.41,5.0
Petrol,Hatchback,27000.0,Manual,1,Maruti,Maruti Swift,2018,Hyderabad,22.0,5.0
Petrol,Hatchback,57380.0,Manual,3,Tata,Tata Tiago,2018,Hyderabad,23.84,5.0
Diesel,Sedan,81334.0,Automatic,1,Hyundai,Hyundai Elantra,2018,Hyderabad,18.23,5.0
Cng,Sedan,70000.0,Manual,1,Maruti,Maruti Swift Dzire,2022,Hyderabad,31.12,5.0
Diesel,SUV,32483.0,Manual,1,Tata,Tata Nexon,2021,Hyderabad,23.22,5.0
Diesel,SUV,71220.0,Manual,2,Maruti,Maruti Vitara Brezza,2016,Hyderabad,24.3,5.0
Petrol,SUV,17459.0,Manual,1,Kia,Kia Sonet,2021,Hyderabad,18.2,5.0
Petrol,SUV,6517.0,Manual,1,Maruti,Maruti Brezza,2023,Hyderabad,17.38,5.0
Diesel,SUV,70427.0,Manual,1,Hyundai,Hyundai Creta,2018,Hyderabad,22.1,5.0
Petrol,Hatchback,52306.0,Automatic,1,Maruti,Maruti Alto K10,2018,Hyderabad,23.95,5.0
Diesel,Sedan,111670.0,Automatic,1,Volkswagen,Volkswagen Vento,2015,Hyderabad,21.21,5.0
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Wagon R,2019,Hyderabad,21.79,5.0
Diesel,Hatchback,67000.0,Manual,1,Hyundai,Hyundai i20 Active,2017,Hyderabad,21.19,5.0
Petrol,Sedan,88471.0,Manual,3,Honda,Honda City,2012,Hyderabad,16.8,5.0
Diesel,Hatchback,88479.0,Manual,1,Hyundai,Hyundai Grand i10,2018,Hyderabad,24.0,5.0
Petrol,MUV,39000.0,Manual,1,Maruti,Maruti XL6,2020,Hyderabad,19.01,6.0
Diesel,Sedan,50003.0,Automatic,1,Volkswagen,Volkswagen Vento,2018,Hyderabad,22.15,5.0
Petrol,Hatchback,82163.0,Manual,1,Hyundai,Hyundai Grand i10,2017,Hyderabad,18.9,5.0
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Baleno,2022,Hyderabad,22.35,5.0
Petrol,Hatchback,108560.0,Manual,1,Maruti,Maruti Swift,2016,Hyderabad,22.38,5.0
Diesel,SUV,70000.0,Manual,1,Mahindra,Mahindra XUV500,2014,Hyderabad,15.1,7.0
Petrol,Hatchback,28292.0,Manual,1,Datsun,Datsun RediGO,2021,Hyderabad,21.7,5.0
Petrol,Hatchback,117467.0,Manual,1,Maruti,Maruti Alto 800,2017,Hyderabad,24.7,5.0
Petrol,Hatchback,65000.0,Manual,1,Maruti,Maruti Baleno,2019,Hyderabad,21.4,5.0
Petrol,Hatchback,60541.0,Manual,1,Hyundai,Hyundai i10,2012,Hyderabad,20.36,5.0
Petrol,SUV,60000.0,Manual,1,Ford,Ford Ecosport,2015,Hyderabad,18.88,5.0
Petrol,Sedan,76355.0,Manual,1,Honda,Honda City,2019,Hyderabad,17.4,5.0
Petrol,Hatchback,60000.0,Automatic,1,Maruti,Maruti S-Presso,2021,Hyderabad,21.7,5.0
Diesel,SUV,50000.0,Manual,1,Nissan,Nissan Terrano,2019,Hyderabad,19.87,5.0
Diesel,SUV,96000.0,Manual,1,MG,MG Hector,2019,Hyderabad,17.41,5.0
Diesel,SUV,63000.0,Manual,1,Mahindra,Mahindra XUV300,2020,Hyderabad,20.0,5.0
Petrol,Hatchback,40000.0,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,Hyderabad,20.7,5.0
Petrol,SUV,30000.0,Manual,1,Hyundai,Hyundai Venue,2021,Hyderabad,18.0,5.0
Petrol,Sedan,101543.0,Manual,1,Maruti,Maruti Swift Dzire,2014,Hyderabad,22.41,5.0
Petrol,Hatchback,66424.0,Manual,1,Maruti,Maruti Baleno,2016,Hyderabad,21.4,5.0
